periodo,cantidad,monto_neto,categoria
2022-11-14,80.0,2364907.5599999996,Pisos SPC
2022-11-21,26.0,768594.95,Pisos SPC
2022-11-28,6.0,177368.06,Pisos SPC
2022-12-05,3.0,88684.03,Pisos SPC
2022-12-12,30.0,886840.33,Pisos SPC
2022-12-19,2.0,59122.69,Pisos SPC
2022-12-26,76.0,2246662.18,Pisos SPC
2023-01-02,130.0,3842974.79,Pisos SPC
2023-01-09,20.0,591226.89,Pisos SPC
2023-01-16,36.0,1064208.41,Pisos SPC
2023-01-23,16.0,472981.51,Pisos SPC
2023-01-30,49.0,1448505.88,Pisos SPC
2023-02-06,57.0,1684996.6400000001,Pisos SPC
2023-02-13,47.0,1389383.19,Pisos SPC
2023-02-20,19.0,561665.5399999999,Pisos SPC
2023-02-27,9.0,266052.1,Pisos SPC
2023-03-06,50.0,1478067.23,Pisos SPC
2023-03-13,10.0,295613.45,Pisos SPC
2023-03-20,212.0,6267005.04,Pisos SPC
2023-03-27,36.0,1064208.4,Pisos SPC
2023-04-03,149.0,4404640.32,Pisos SPC
2023-04-10,11.0,325174.78,Pisos SPC
2023-04-17,49.0,1448505.8800000001,Pisos SPC
2023-04-24,21.0,620788.23,Pisos SPC
2023-05-01,188.0,5557532.77,Pisos SPC
2023-05-08,59.0,1744119.34,Pisos SPC
2023-05-15,12.0,354736.14,Pisos SPC
2023-05-22,26.0,768594.96,Pisos SPC
2023-05-29,45.0,1330260.5,Pisos SPC
2023-06-05,0.0,0.0,Pisos SPC
2023-06-12,63.0,1862364.71,Pisos SPC
2023-06-19,2.0,59122.69,Pisos SPC
2023-06-26,0.0,0.0,Pisos SPC
2023-07-03,42.0,1241576.47,Pisos SPC
2023-07-10,14.0,413858.83,Pisos SPC
2023-07-17,2.0,59122.69,Pisos SPC
2023-07-24,19.0,561665.55,Pisos SPC
2023-07-31,30.0,886840.3300000001,Pisos SPC
2023-08-07,16.0,472981.51,Pisos SPC
2023-08-14,95.0,2808327.73,Pisos SPC
2023-08-21,0.0,0.0,Pisos SPC
2023-08-28,0.0,0.0,Pisos SPC
2023-09-04,19.0,561665.54,Pisos SPC
2023-09-11,46.0,1359821.85,Pisos SPC
2023-09-18,0.0,0.0,Pisos SPC
2023-09-25,6.0,177368.06,Pisos SPC
2023-10-02,9.0,266052.1,Pisos SPC
2023-10-09,0.0,0.0,Pisos SPC
2023-10-16,0.0,0.0,Pisos SPC
2023-10-23,141.0,4168149.57,Pisos SPC
2023-10-30,5.0,147806.72,Pisos SPC
2023-11-06,0.0,0.0,Pisos SPC
2023-11-13,22.0,650349.58,Pisos SPC
2023-11-20,3.0,88684.03,Pisos SPC
2023-11-27,0.0,0.0,Pisos SPC
2023-12-04,3.0,88684.03,Pisos SPC
2023-12-11,20.0,591226.89,Pisos SPC
2023-12-18,26.0,768594.96,Pisos SPC
2023-12-25,0.0,0.0,Pisos SPC
2024-01-01,11.0,325174.78,Pisos SPC
2024-01-08,15.0,443420.17,Pisos SPC
2024-01-15,16.0,472981.51,Pisos SPC
2024-01-22,68.0,2010171.42,Pisos SPC
2024-01-29,49.0,1448505.88,Pisos SPC
2024-02-05,94.0,2778766.39,Pisos SPC
2024-02-12,318.5,9415288.22,Pisos SPC
2024-02-19,75.0,2217100.84,Pisos SPC
2024-02-26,56.0,1655435.2800000003,Pisos SPC
2024-03-04,1.0,29561.34,Pisos SPC
2024-03-11,93.0,2749205.04,Pisos SPC
2024-03-18,38.0,1123331.0899999999,Pisos SPC
2024-03-25,4.0,118245.37,Pisos SPC
2024-04-01,72.0,2128416.81,Pisos SPC
2024-04-08,22.0,650349.57,Pisos SPC
2024-04-15,47.0,1389383.19,Pisos SPC
2024-04-22,9.0,266052.1,Pisos SPC
2024-04-29,23.0,679910.9199999999,Pisos SPC
2024-05-06,2.0,59122.69,Pisos SPC
2024-05-13,13.0,384297.48,Pisos SPC
2024-05-20,17.0,502542.86,Pisos SPC
2024-05-27,9.0,266052.1,Pisos SPC
2024-06-03,65.0,1921487.39,Pisos SPC
2024-06-10,118.0,3488238.65,Pisos SPC
2024-06-17,136.0,4020342.85,Pisos SPC
2024-06-24,15.0,443420.16000000003,Pisos SPC
2024-07-01,40.0,1182453.79,Pisos SPC
2024-07-08,31.0,916401.6699999999,Pisos SPC
2024-07-15,8.0,236490.75,Pisos SPC
2024-07-22,5.0,147806.72,Pisos SPC
2024-07-29,44.0,1300699.1500000001,Pisos SPC
2024-08-05,11.0,325174.79000000004,Pisos SPC
2024-08-12,13.0,384297.47,Pisos SPC
2024-08-19,43.0,1271137.81,Pisos SPC
2024-08-26,14.0,413858.83,Pisos SPC
2024-09-02,15.0,443420.17,Pisos SPC
2024-09-09,9.0,266052.1,Pisos SPC
2024-09-16,0.0,0.0,Pisos SPC
2024-09-23,0.0,0.0,Pisos SPC
2024-09-30,0.0,0.0,Pisos SPC
2024-10-07,0.0,0.0,Pisos SPC
2024-10-14,0.0,0.0,Pisos SPC
2024-10-21,0.0,0.0,Pisos SPC
2024-10-28,0.0,0.0,Pisos SPC
2024-11-04,27.0,798156.29,Pisos SPC
2024-11-11,23.0,679910.9199999999,Pisos SPC
2024-11-18,10.0,295613.45,Pisos SPC
2024-11-25,64.0,1891926.05,Pisos SPC
2024-12-02,17.0,502542.86,Pisos SPC
2024-12-09,49.0,1448505.87,Pisos SPC
2024-12-16,14.0,413858.82,Pisos SPC
2024-12-23,43.0,1271137.82,Pisos SPC
2024-12-30,11.0,325174.79000000004,Pisos SPC
2025-01-06,51.0,1507628.5699999998,Pisos SPC
2025-01-13,2.0,59122.69,Pisos SPC
2025-01-20,5.0,147806.71,Pisos SPC
2025-01-27,14.0,413858.83,Pisos SPC
2025-02-03,9.0,266052.1,Pisos SPC
2025-02-10,63.0,1862364.7,Pisos SPC
2025-02-17,64.0,1891926.0499999998,Pisos SPC
2025-02-24,46.0,1359821.84,Pisos SPC
2025-03-03,28.0,827717.6399999999,Pisos SPC
2025-03-10,22.0,650349.5800000001,Pisos SPC
2025-03-17,12.0,354736.12,Pisos SPC
2025-03-24,22.0,650349.5900000001,Pisos SPC
2025-03-31,101.0,2985695.8,Pisos SPC
2025-04-07,5.0,147806.72,Pisos SPC
2025-04-14,18.0,532104.2,Pisos SPC
2025-04-21,11.0,325174.79,Pisos SPC
2025-04-28,32.0,945963.0199999999,Pisos SPC
2025-05-05,16.0,472981.51,Pisos SPC
2025-05-12,4.0,118245.38,Pisos SPC
2025-05-19,4.0,118245.38,Pisos SPC
2025-05-26,20.0,591226.88,Pisos SPC
2025-06-02,22.0,650349.58,Pisos SPC
2025-06-09,49.0,1448505.88,Pisos SPC
2025-06-16,25.0,739033.62,Pisos SPC
2025-06-23,8.0,236490.75,Pisos SPC
2025-06-30,155.0,4582008.39,Pisos SPC
2025-07-07,25.0,739033.61,Pisos SPC
2025-07-14,8.0,236490.75,Pisos SPC
2025-07-21,25.0,739033.61,Pisos SPC
2025-07-28,21.0,620788.24,Pisos SPC
2025-08-04,24.0,709472.26,Pisos SPC
2025-08-11,73.0,2157978.15,Pisos SPC
2025-08-18,44.0,1300699.1600000001,Pisos SPC
2025-08-25,56.0,1655435.29,Pisos SPC
2025-09-01,87.0,2571836.9699999997,Pisos SPC
2025-09-08,6.0,177368.07,Pisos SPC
2025-09-15,0.0,0.0,Pisos SPC
2025-09-22,2.0,59122.68,Pisos SPC
2025-09-29,95.0,2808327.73,Pisos SPC
2025-10-06,77.0,2276223.5300000003,Pisos SPC
2025-10-13,63.0,1862364.6900000002,Pisos SPC
2025-10-20,31.0,916401.6900000001,Pisos SPC
2025-10-27,31.0,916401.6799999999,Pisos SPC
2025-11-03,136.0,4020342.85,Pisos SPC
2025-11-10,146.0,4315956.3100000005,Pisos SPC
2025-11-17,144.0,4256833.61,Pisos SPC
2025-11-24,52.0,1537189.92,Pisos SPC
2025-12-01,78.0,2305784.87,Pisos SPC
2025-12-08,58.0,1714557.98,Pisos SPC
2025-12-15,3.0,88684.03,Pisos SPC
2025-12-22,4.0,118245.37,Pisos SPC
2025-12-29,5.0,147806.72,Pisos SPC
2026-01-05,10.0,295613.45,Pisos SPC
2026-01-12,12.0,354736.14,Pisos SPC
2026-01-19,0.0,0.0,Pisos SPC
2026-01-26,16.0,472981.51,Pisos SPC
2026-02-02,16.0,472981.51,Pisos SPC
2026-02-09,10.0,295613.45,Pisos SPC
2026-02-16,0.0,0.0,Pisos SPC
2026-02-23,317.0,9370946.219999999,Pisos SPC
2026-03-02,69.0,2039732.77,Pisos SPC
2026-03-09,66.0,1951048.75,Pisos SPC
2026-03-16,99.0,2926573.1100000003,Pisos SPC
2026-03-23,99.0,2926573.1,Pisos SPC
2026-03-30,32.0,945963.02,Pisos SPC
2026-04-06,88.0,2601398.31,Pisos SPC
2026-04-13,25.0,739033.61,Pisos SPC
2026-04-20,60.0,1773680.67,Pisos SPC
2026-04-27,21.0,620788.24,Pisos SPC
2026-05-04,122.0,3606484.0300000003,Pisos SPC
2026-05-11,57.0,1684996.63,Pisos SPC
2026-05-18,18.0,532104.19,Pisos SPC
2026-05-25,73.0,2157978.15,Pisos SPC
2026-06-01,14.0,413858.81999999995,Pisos SPC
2026-06-08,51.0,1507628.5699999998,Pisos SPC
2026-06-15,0.0,0.0,Pisos SPC
2026-06-22,0.0,0.0,Pisos SPC
2026-06-29,0.0,0.0,Pisos SPC
2026-07-06,0.0,0.0,Pisos SPC
2023-12-25,14.0,376352.94,Revestimientos murales
2024-01-01,34.0,971142.86,Revestimientos murales
2024-01-08,45.0,1285336.1400000001,Revestimientos murales
2024-01-15,47.0,1342462.18,Revestimientos murales
2024-01-22,41.0,1171084.04,Revestimientos murales
2024-01-29,75.0,2142226.89,Revestimientos murales
2024-02-05,75.0,2142226.9,Revestimientos murales
2024-02-12,118.0,3370436.9699999997,Revestimientos murales
2024-02-19,50.0,1428151.26,Revestimientos murales
2024-02-26,96.0,2742050.43,Revestimientos murales
2024-03-04,54.0,1542403.37,Revestimientos murales
2024-03-11,82.0,2342168.08,Revestimientos murales
2024-03-18,22.0,628386.56,Revestimientos murales
2024-03-25,16.0,457008.41000000003,Revestimientos murales
2024-04-01,17.0,485571.43,Revestimientos murales
2024-04-08,7.0,199941.18,Revestimientos murales
2024-04-15,6.0,100789.92,Revestimientos murales
2024-04-22,11.0,314193.28,Revestimientos murales
2024-04-29,0.0,0.0,Revestimientos murales
2024-05-06,13.0,371319.33,Revestimientos murales
2024-05-13,0.0,0.0,Revestimientos murales
2024-05-20,180.0,5141344.5600000005,Revestimientos murales
2024-05-27,187.0,5105991.64,Revestimientos murales
2024-06-03,91.0,2587470.6,Revestimientos murales
2024-06-10,67.0,1843134.48,Revestimientos murales
2024-06-17,31.0,885453.8,Revestimientos murales
2024-06-24,98.0,2799176.47,Revestimientos murales
2024-07-01,69.0,1970848.78,Revestimientos murales
2024-07-08,35.0,999705.89,Revestimientos murales
2024-07-15,164.0,4684336.149999999,Revestimientos murales
2024-07-22,21.0,599823.53,Revestimientos murales
2024-07-29,48.0,1371025.22,Revestimientos murales
2024-08-05,19.0,542697.49,Revestimientos murales
2024-08-12,15.0,428445.38,Revestimientos murales
2024-08-19,20.0,571260.51,Revestimientos murales
2024-08-26,53.0,997033.63,Revestimientos murales
2024-09-02,102.0,2900823.5300000003,Revestimientos murales
2024-09-09,50.0,1327310.95,Revestimientos murales
2024-09-16,1.0,28563.03,Revestimientos murales
2024-09-23,47.0,1279437.0,Revestimientos murales
2024-09-30,68.0,1642285.73,Revestimientos murales
2024-10-07,58.0,1385226.92,Revestimientos murales
2024-10-14,42.0,1199647.07,Revestimientos murales
2024-10-21,59.0,1572613.46,Revestimientos murales
2024-10-28,53.0,1324764.72,Revestimientos murales
2024-11-04,57.0,1628092.45,Revestimientos murales
2024-11-11,61.0,1742344.54,Revestimientos murales
2024-11-18,60.0,1631428.58,Revestimientos murales
2024-11-25,67.0,1472546.23,Revestimientos murales
2024-12-02,70.0,1885966.4,Revestimientos murales
2024-12-09,43.0,1228210.08,Revestimientos murales
2024-12-16,163.0,3143168.09,Revestimientos murales
2024-12-23,251.0,6879403.36,Revestimientos murales
2024-12-30,47.0,1279436.99,Revestimientos murales
2025-01-06,57.0,1628092.45,Revestimientos murales
2025-01-13,64.0,1563327.73,Revestimientos murales
2025-01-20,214.0,5748621.87,Revestimientos murales
2025-01-27,128.0,3585479.0,Revestimientos murales
2025-02-03,26.0,613226.89,Revestimientos murales
2025-02-10,194.0,4700050.43,Revestimientos murales
2025-02-17,83.0,2370731.12,Revestimientos murales
2025-02-24,116.0,3313310.93,Revestimientos murales
2025-03-03,84.0,2399294.13,Revestimientos murales
2025-03-10,48.0,1371025.22,Revestimientos murales
2025-03-17,79.0,2256479.0,Revestimientos murales
2025-03-24,53.0,1443252.13,Revestimientos murales
2025-03-31,135.0,3152647.07,Revestimientos murales
2025-04-07,61.0,1742344.54,Revestimientos murales
2025-04-14,33.0,942579.8400000001,Revestimientos murales
2025-04-21,45.0,1285336.15,Revestimientos murales
2025-04-28,24.0,685512.6200000001,Revestimientos murales
2025-05-05,52.0,1485277.34,Revestimientos murales
2025-05-12,46.0,1313899.17,Revestimientos murales
2025-05-19,44.0,1115596.64,Revestimientos murales
2025-05-26,24.0,673747.9,Revestimientos murales
2025-06-02,40.0,1108907.58,Revestimientos murales
2025-06-09,75.0,1701890.77,Revestimientos murales
2025-06-16,130.0,2767815.13,Revestimientos murales
2025-06-23,52.0,1384436.99,Revestimientos murales
2025-06-30,61.0,1578479.0,Revestimientos murales
2025-07-07,96.0,2227764.72,Revestimientos murales
2025-07-14,71.0,1952344.55,Revestimientos murales
2025-07-21,97.0,2362210.11,Revestimientos murales
2025-07-28,56.0,1423058.83,Revestimientos murales
2025-08-04,53.0,1513840.35,Revestimientos murales
2025-08-11,36.0,813983.1900000001,Revestimientos murales
2025-08-18,155.0,3729789.92,Revestimientos murales
2025-08-25,116.0,3099025.21,Revestimientos murales
2025-09-01,94.0,2516857.1500000004,Revestimientos murales
2025-09-08,67.0,1596075.6400000001,Revestimientos murales
2025-09-15,97.0,2330277.33,Revestimientos murales
2025-09-22,54.0,1295344.55,Revestimientos murales
2025-09-29,149.0,4028159.68,Revestimientos murales
2025-10-06,335.0,9486260.53,Revestimientos murales
2025-10-13,142.0,3461831.97,Revestimientos murales
2025-10-20,145.0,3385336.16,Revestimientos murales
2025-10-27,57.0,1604563.04,Revestimientos murales
2025-11-03,45.0,1285336.14,Revestimientos murales
2025-11-10,93.0,2456361.34,Revestimientos murales
2025-11-17,123.0,3108210.1,Revestimientos murales
2025-11-24,161.0,3403689.08,Revestimientos murales
2025-12-01,130.0,3136722.71,Revestimientos murales
2025-12-08,46.0,1239949.6,Revestimientos murales
2025-12-15,183.0,5227033.63,Revestimientos murales
2025-12-22,42.0,897126.0599999999,Revestimientos murales
2025-12-29,14.0,388117.65,Revestimientos murales
2026-01-05,96.0,2647932.8,Revestimientos murales
2026-01-12,113.0,2673000.02,Revestimientos murales
2026-01-19,92.0,2471495.81,Revestimientos murales
2026-01-26,143.0,3940815.13,Revestimientos murales
2026-02-02,71.0,1795201.69,Revestimientos murales
2026-02-09,58.0,1418840.35,Revestimientos murales
2026-02-16,99.0,2628579.84,Revestimientos murales
2026-02-23,28.0,792201.68,Revestimientos murales
2026-03-02,44.0,1203831.94,Revestimientos murales
2026-03-09,57.0,1375991.6,Revestimientos murales
2026-03-16,26.0,742638.67,Revestimientos murales
2026-03-23,125.0,2861974.82,Revestimientos murales
2026-03-30,26.0,682134.47,Revestimientos murales
2026-04-06,81.0,2094277.33,Revestimientos murales
2026-04-13,65.0,1561638.66,Revestimientos murales
2026-04-20,42.0,1131579.83,Revestimientos murales
2026-04-27,68.0,1919596.6400000001,Revestimientos murales
2026-05-04,54.0,1358369.77,Revestimientos murales
2026-05-11,40.0,1127394.97,Revestimientos murales
2026-05-18,82.0,2286705.91,Revestimientos murales
2026-05-25,19.0,542697.49,Revestimientos murales
2026-06-01,22.0,628386.5800000001,Revestimientos murales
2026-06-08,2.0,57126.06,Revestimientos murales
2026-06-15,0.0,0.0,Revestimientos murales
2026-06-22,0.0,0.0,Revestimientos murales
2026-06-29,0.0,0.0,Revestimientos murales
2026-07-06,0.0,0.0,Revestimientos murales
2022-05-30,14.0,258705.88,Terciados
2022-06-06,21.0,388899.16000000003,Terciados
2022-06-13,145.0,2736596.63,Terciados
2022-06-20,111.0,2138563.0300000003,Terciados
2022-06-27,16.0,306588.23,Terciados
2022-07-04,116.0,2227596.65,Terciados
2022-07-11,441.0,8410579.82,Terciados
2022-07-18,145.0,2732394.95,Terciados
2022-07-25,174.0,3314504.2,Terciados
2022-08-01,92.0,1749647.05,Terciados
2022-08-08,78.0,1482537.82,Terciados
2022-08-15,57.0,1075991.6,Terciados
2022-08-22,149.0,2785302.5100000002,Terciados
2022-08-29,219.0,4101521.0,Terciados
2022-09-05,32.0,607294.12,Terciados
2022-09-12,68.0,1256571.43,Terciados
2022-09-19,148.0,2777747.9,Terciados
2022-09-26,65.0,1248193.27,Terciados
2022-10-03,171.0,3237218.48,Terciados
2022-10-10,65.0,1237268.92,Terciados
2022-10-17,69.0,1292697.48,Terciados
2022-10-24,156.0,2999529.4,Terciados
2022-10-31,124.0,2361142.85,Terciados
2022-11-07,30.0,565294.11,Terciados
2022-11-14,178.0,3388420.18,Terciados
2022-11-21,102.0,1944521.01,Terciados
2022-11-28,145.0,2777773.12,Terciados
2022-12-05,2.0,36957.98,Terciados
2022-12-12,271.0,5128815.1,Terciados
2022-12-19,157.0,2914647.05,Terciados
2022-12-26,169.0,3185134.45,Terciados
2023-01-02,41.0,766882.3500000001,Terciados
2023-01-09,52.0,961747.89,Terciados
2023-01-16,244.0,4592067.22,Terciados
2023-01-23,181.0,3343857.15,Terciados
2023-01-30,102.0,1878134.45,Terciados
2023-02-06,126.0,2368689.0700000003,Terciados
2023-02-13,102.0,1903344.5599999998,Terciados
2023-02-20,108.0,2006655.46,Terciados
2023-02-27,50.0,906302.53,Terciados
2023-03-06,51.0,966798.33,Terciados
2023-03-13,15.0,278025.20999999996,Terciados
2023-03-20,58.0,1074302.52,Terciados
2023-03-27,63.0,1193588.23,Terciados
2023-04-03,17.0,319184.87,Terciados
2023-04-10,10.0,187310.93,Terciados
2023-04-17,7.0,129352.94,Terciados
2023-04-24,40.0,734117.64,Terciados
2023-05-01,1.0,19319.33,Terciados
2023-05-08,3.0,57117.65000000001,Terciados
2023-05-15,29.0,551857.15,Terciados
2023-05-22,27.0,509016.80000000005,Terciados
2023-05-29,1.0,18478.99,Terciados
2023-06-05,0.0,0.0,Terciados
2023-06-12,6.0,110873.95000000001,Terciados
2023-06-19,2.0,38638.66,Terciados
2023-06-26,0.0,0.0,Terciados
2023-07-03,0.0,0.0,Terciados
2023-07-10,0.0,0.0,Terciados
2023-07-17,3.0,55436.97,Terciados
2023-07-24,3.0,56277.310000000005,Terciados
2023-07-31,0.0,0.0,Terciados
2023-08-07,8.0,154554.62,Terciados
2023-08-14,2.0,36957.98,Terciados
2023-08-21,35.0,664411.76,Terciados
2023-08-28,0.0,0.0,Terciados
2023-09-04,13.0,241067.23,Terciados
2023-09-11,6.0,115915.97,Terciados
2023-09-18,1.0,19319.33,Terciados
2023-09-25,9.0,173873.95,Terciados
2023-10-02,0.0,0.0,Terciados
2023-10-09,1.0,18478.99,Terciados
2023-10-16,1.0,19319.33,Terciados
2023-10-23,41.0,790411.76,Terciados
2023-10-30,3.0,57117.65000000001,Terciados
2023-11-06,102.0,1945361.34,Terciados
2023-11-13,33.0,635016.7999999999,Terciados
2023-11-20,28.0,540941.1699999999,Terciados
2023-11-27,106.0,2047008.4100000001,Terciados
2023-12-04,61.0,1138983.2,Terciados
2023-12-11,60.0,1157478.99,Terciados
2023-12-18,23.0,442663.86,Terciados
2023-12-25,133.0,2503084.04,Terciados
2024-01-01,103.0,1933588.23,Terciados
2024-01-08,209.0,3994042.0199999996,Terciados
2024-01-15,164.0,3092739.5,Terciados
2024-01-22,114.0,2078033.59,Terciados
2024-01-29,120.0,2267899.16,Terciados
2024-02-05,289.0,5374042.02,Terciados
2024-02-12,192.0,3595025.2199999997,Terciados
2024-02-19,340.0,6478655.47,Terciados
2024-02-26,402.0,7605865.55,Terciados
2024-03-04,247.0,4567672.28,Terciados
2024-03-11,161.0,2919655.4699999997,Terciados
2024-03-18,88.0,1525310.92,Terciados
2024-03-25,13.0,240226.89,Terciados
2024-04-01,21.0,388058.82,Terciados
2024-04-08,59.0,1090260.5,Terciados
2024-04-15,17.0,314142.86,Terciados
2024-04-22,0.0,0.0,Terciados
2024-04-29,0.0,0.0,Terciados
2024-05-06,0.0,0.0,Terciados
2024-05-13,0.0,0.0,Terciados
2024-05-20,8.0,152873.95,Terciados
2024-05-27,68.0,1306151.26,Terciados
2024-06-03,78.0,1476655.47,Terciados
2024-06-10,12.0,230151.26,Terciados
2024-06-17,55.0,1040714.29,Terciados
2024-06-24,29.0,545974.78,Terciados
2024-07-01,36.0,671966.39,Terciados
2024-07-08,69.0,1324630.26,Terciados
2024-07-15,33.0,610647.0599999999,Terciados
2024-07-22,34.0,650134.45,Terciados
2024-07-29,20.0,380504.2,Terciados
2024-08-05,58.0,1090268.91,Terciados
2024-08-12,18.0,345226.89,Terciados
2024-08-19,49.0,922277.3,Terciados
2024-08-26,15.0,286428.57,Terciados
2024-09-02,84.0,1601815.1400000001,Terciados
2024-09-09,27.0,520781.49999999994,Terciados
2024-09-16,0.0,0.0,Terciados
2024-09-23,0.0,0.0,Terciados
2024-09-30,0.0,0.0,Terciados
2024-10-07,0.0,0.0,Terciados
2024-10-14,0.0,0.0,Terciados
2024-10-21,0.0,0.0,Terciados
2024-10-28,6.0,100789.92,Terciados
2024-11-04,146.0,2772722.69,Terciados
2024-11-11,72.0,1376705.88,Terciados
2024-11-18,32.0,610655.46,Terciados
2024-11-25,97.0,1860529.42,Terciados
2024-12-02,8.0,147831.93,Terciados
2024-12-09,18.0,332621.83999999997,Terciados
2024-12-16,13.0,241907.57,Terciados
2024-12-23,12.0,221747.9,Terciados
2024-12-30,3.0,55436.97,Terciados
2025-01-06,1.0,19319.33,Terciados
2025-01-13,4.0,73915.96,Terciados
2025-01-20,7.0,129352.94,Terciados
2025-01-27,126.0,2414907.5500000003,Terciados
2025-02-03,35.0,672815.12,Terciados
2025-02-10,155.0,2912142.86,Terciados
2025-02-17,42.0,811411.77,Terciados
2025-02-24,45.0,838277.31,Terciados
2025-03-03,83.0,1598462.18,Terciados
2025-03-10,50.0,965966.38,Terciados
2025-03-17,28.0,533378.15,Terciados
2025-03-24,39.0,720680.68,Terciados
2025-03-31,30.0,493865.55,Terciados
2025-04-07,15.0,287268.91000000003,Terciados
2025-04-14,22.0,406537.82,Terciados
2025-04-21,2.0,36957.98,Terciados
2025-04-28,26.0,480453.78,Terciados
2025-05-05,35.0,646764.7,Terciados
2025-05-12,2.0,36957.98,Terciados
2025-05-19,11.0,203268.90000000002,Terciados
2025-05-26,6.0,110873.95,Terciados
2025-06-02,39.0,720680.67,Terciados
2025-06-09,16.0,295663.87,Terciados
2025-06-16,6.0,110873.95,Terciados
2025-06-23,9.0,161268.91,Terciados
2025-06-30,0.0,0.0,Terciados
2025-07-07,16.0,280537.80999999994,Terciados
2025-07-14,1.0,17638.66,Terciados
2025-07-21,2.0,35277.31,Terciados
2025-07-28,0.0,0.0,Terciados
2025-08-04,7.0,113386.56,Terciados
2025-08-11,0.0,0.0,Terciados
2025-08-18,3.0,52915.97,Terciados
2025-08-25,9.0,158747.9,Terciados
2025-09-01,1.0,17638.66,Terciados
2025-09-08,19.0,335134.45999999996,Terciados
2025-09-15,6.0,105831.94,Terciados
2025-09-22,11.0,194025.21,Terciados
2025-09-29,2.0,40319.32,Terciados
2025-10-06,34.0,660218.48,Terciados
2025-10-13,51.0,1016378.1599999999,Terciados
2025-10-20,57.0,1144058.82,Terciados
2025-10-27,109.0,2174714.29,Terciados
2025-11-03,130.0,2595546.22,Terciados
2025-11-10,78.0,1572453.77,Terciados
2025-11-17,118.0,2320857.15,Terciados
2025-11-24,163.0,3286025.1999999997,Terciados
2025-12-01,86.0,1718605.04,Terciados
2025-12-08,44.0,887025.21,Terciados
2025-12-15,129.0,2600596.6399999997,Terciados
2025-12-22,0.0,0.0,Terciados
2025-12-29,0.0,0.0,Terciados
2026-01-05,0.0,0.0,Terciados
2026-01-12,0.0,0.0,Terciados
2026-01-19,0.0,0.0,Terciados
2026-01-26,244.0,4918957.98,Terciados
2026-02-02,88.0,1774050.42,Terciados
2026-02-09,212.0,4147798.32,Terciados
2026-02-16,43.0,803840.3300000001,Terciados
2026-02-23,41.0,813941.1799999999,Terciados
2026-03-02,64.0,1290218.48,Terciados
2026-03-09,25.0,503991.58999999997,Terciados
2026-03-16,19.0,383033.61,Terciados
2026-03-23,10.0,193193.27,Terciados
2026-03-30,11.0,203268.91,Terciados
2026-04-06,16.0,285579.82999999996,Terciados
2026-04-13,0.0,0.0,Terciados
2026-04-20,0.0,0.0,Terciados
2026-04-27,3.0,52915.97,Terciados
2026-05-04,1.0,17638.66,Terciados
2026-05-11,6.0,105831.93,Terciados
2026-05-18,4.0,71394.95999999999,Terciados
2026-05-25,4.0,70554.62,Terciados
2026-06-01,0.0,0.0,Terciados
2026-06-08,0.0,0.0,Terciados
2026-06-15,0.0,0.0,Terciados
2026-06-22,0.0,0.0,Terciados
2026-06-29,0.0,0.0,Terciados
2026-07-06,1.0,17638.66,Terciados
